fighter_id,fighter_name,height,weight,reach,stance,dob,wins,losses,draws
2606,Dan Miller,73,185,74,Orthodox,"Jun 30, 1981",14,8,0
2607,Jim Miller,68,155,71,Southpaw,"Aug 30, 1983",38,19,0
2608,Cole Miller,73,145,73,Orthodox,"Apr 26, 1984",21,11,0
2609,Henry Miller,67,270,0,Southpaw,"Jul 16, 1969",6,16,0
2610,Micah Miller,72,145,0,Orthodox,"Feb 14, 1987",20,8,0
2611,Aaron Miller,69,145,0,N/A,"Jan 01, 1900",14,10,0
2612,Mo Miller,68,135,72,Orthodox,"Aug 10, 1992",6,0,0
2613,Juliana Miller,67,125,66,Orthodox,"May 07, 1996",5,4,0
2614,Ty Miller,74,170,77,Orthodox,"Jun 04, 2000",7,0,0
2615,Trent Miller,69,185,72,Orthodox,"Oct 31, 1995",8,3,0
2616,Eddy Millis,73,185,0,N/A,"Aug 04, 1967",0,2,0
2617,Che Mills,73,170,76,Orthodox,"Sep 29, 1982",16,10,0
2618,Adam Milstead,75,205,76,Orthodox,"Jul 03, 1987",8,4,0
2619,Alberto Mina,72,170,77,Orthodox,"May 02, 1982",13,1,0
2620,Vitaly Minakov,74,249,0,N/A,"Feb 06, 1985",20,0,0
2621,Mario Mingaj,75,185,78,Orthodox,"Oct 28, 1998",7,1,0
2622,Darrick Minner,67,145,69,Orthodox,"Apr 28, 1990",26,14,0
2623,Mike Minniger,0,0,0,N/A,"Jan 01, 1900",0,0,0
2624,Ikuhisa Minowa,69,181,0,Orthodox,"Jan 12, 1976",60,42,8
2625,Carlton Minus,70,170,75,Orthodox,"Apr 26, 1993",10,3,0
2626,Stipe Miocic,76,240,80,Orthodox,"Aug 19, 1982",20,5,0
2627,Frank Mir,75,264,79,Southpaw,"May 24, 1979",18,11,0
2628,Juan Miranda,0,155,0,N/A,"Jan 01, 1900",7,5,0
2629,Mario Miranda,75,185,74,Orthodox,"Jul 12, 1979",14,7,0
2630,Vitor Miranda,73,185,77,Orthodox,"Mar 10, 1979",12,5,0
2631,Gabriel Miranda,71,145,71,Orthodox,"Mar 25, 1990",17,8,0
2632,Damir Mirenic,72,185,0,Orthodox,"Aug 02, 1974",9,4,0
2633,Kazuo Misaki,68,183,0,Orthodox,"Apr 25, 1976",25,11,2
2634,Toby Misech,68,145,0,Southpaw,"Mar 07, 1988",9,5,0
2635,Dokonjonosuke Mishima,67,155,0,Southpaw,"Apr 19, 1972",21,7,2
2636,Felix Lee Mitchell,0,0,0,Orthodox,"Jan 01, 1900",2,7,0
2637,David Mitchell,72,170,75,Orthodox,"Oct 24, 1979",22,7,0
2638,Danny Mitchell,74,170,0,Orthodox,"Aug 08, 1986",19,9,1
2639,Brad Mitchell,71,145,0,N/A,"Oct 10, 1974",4,2,0
2640,Clay Mitchell,74,185,0,N/A,"Jan 01, 1900",1,2,0
2641,Bryce Mitchell,70,135,70,Southpaw,"Oct 04, 1994",18,4,0
2642,Maurice Mitchell,69,145,0,Orthodox,"Jun 29, 1987",11,2,0
2643,Terrence Mitchell,70,135,74,Orthodox,"Dec 30, 1989",14,4,0
2644,Roman Mitichyan,70,170,0,Orthodox,"Sep 04, 1978",8,3,0
2645,Matt Mitrione,75,265,82,Switch,"Jul 15, 1978",12,5,0
2646,Eiji Mitsuoka,67,145,0,Southpaw,"Jan 01, 1976",18,9,2
2647,Hiromitsu Miura,69,170,71,Orthodox,"Sep 22, 1981",12,7,0
2648,Jonathan  Mix,72,168,0,N/A,"Nov 09, 1980",7,4,0
2649,Patchy Mix,71,135,70,Southpaw,"Aug 16, 1993",20,3,0
2650,Tomoya Miyashita,67,139,0,Southpaw,"Jul 20, 1981",17,9,7
2651,Kazuyuki Miyata,68,139,0,Orthodox,"Jan 29, 1976",15,9,0
2652,Motoki Miyazawa,71,168,0,Southpaw,"Apr 23, 1985",7,3,0
2653,Takeya Mizugaki,67,135,69,Orthodox,"Dec 16, 1983",21,11,2
2654,Mizuki,63,115,65,Orthodox,"Aug 19, 1994",16,6,0
2655,Tatsuya Mizuno,73,205,0,Southpaw,"Jun 02, 1981",16,12,1
2656,Roxanne Modafferi,67,125,69,Orthodox,"Sep 24, 1982",25,21,0
2657,Bobby Moffett,70,145,73,Orthodox,"Jun 01, 1990",13,5,0
2658,Bronson Mohika,0,135,0,N/A,"Jan 01, 1900",1,1,0
2659,Nate Mohr,69,155,72,Orthodox,"Mar 03, 1983",9,7,0
2660,Renato Moicano,71,155,72,Orthodox,"May 21, 1989",20,7,1
2661,Thiago Moises,69,155,70,Orthodox,"Mar 23, 1995",19,9,0
2662,Muhammad Mokaev,67,125,70,Orthodox,"Jul 30, 2000",13,0,0
2663,Ashkan Mokhtarian,66,125,67,Southpaw,"Sep 15, 1985",13,3,0
2664,Suman Mokhtarian,68,145,72,Orthodox,"Jun 13, 1992",8,5,0
2665,Dan Molina,70,216,0,N/A,"Jun 14, 1984",13,9,0
2666,Jeff Molina,66,125,69,Orthodox,"Jul 17, 1997",11,2,0
2667,Rudyard Moncayo,70,195,0,Orthodox,"May 17, 1973",0,3,0
2668,Hidetaka Monma,72,168,0,Orthodox,"Oct 23, 1973",18,11,4
2669,Jeff Monson,69,247,74,Orthodox,"Jan 18, 1971",60,26,1
2670,Darrell Montague,66,125,67,Southpaw,"Nov 03, 1987",13,5,0
2671,Michelle Montague,69,135,68,Southpaw,"Nov 25, 1993",7,0,0
2672,Andrew Montanez,0,185,0,N/A,"Jan 01, 1900",9,12,1
2673,Jose Montanha,0,265,0,N/A,"Aug 25, 1996",6,1,0
2674,Augusto Montano,73,170,73,Orthodox,"Oct 25, 1984",15,3,0
2675,Erick Montano,72,170,73,Orthodox,"Nov 19, 1985",7,5,0
2676,Nicco Montano,65,135,65,Southpaw,"Dec 16, 1988",5,3,0
2677,Antonio Monteiro,67,145,70,Orthodox,"Jul 02, 1995",17,5,1
2678,Sofia Montenegro,66,125,67,Orthodox,"Jun 18, 1999",6,2,0
2679,Alberto Montes,67,145,69,Orthodox,"May 31, 1994",11,1,0
2680,Steve Montgomery,76,185,0,Southpaw,"Dec 19, 1990",9,5,0
2681,James Moontasri,70,170,71,Switch,"Apr 10, 1988",9,5,0
2682,Homer Moore,70,205,0,Orthodox,"Nov 27, 1971",26,9,2
2683,Todd Moore,69,170,71,Southpaw,"Dec 30, 1983",16,7,0
2684,Nate Moore,72,170,0,N/A,"Apr 06, 1983",8,4,0
2685,Dustin Moore,64,125,0,N/A,"Jan 01, 1900",0,2,0
2686,Taylor Moore,70,135,70,Southpaw,"Oct 16, 1993",10,5,0
2687,Sergio Moraes,72,170,72,Orthodox,"Jul 23, 1982",14,6,1
2688,Marlon Moraes,66,135,67,Orthodox,"Apr 26, 1988",23,10,1
2689,Sheymon Moraes,68,145,72,Orthodox,"Oct 11, 1990",11,4,0
2690,John Moraga,66,125,66,Orthodox,"Mar 20, 1984",19,7,0
2691,Ricardo Morais,80,270,0,Orthodox,"Feb 26, 1967",10,4,1
2692,Leonardo Morales,68,135,0,Southpaw,"Dec 22, 1992",6,2,0
2693,Albert Morales,69,135,72,Orthodox,"May 25, 1991",7,4,1
2694,Joseph Morales,66,125,69,Switch,"Aug 22, 1994",15,2,0
2695,Vince Morales,67,135,70,Orthodox,"Nov 12, 1990",16,10,0
2696,Omar Morales,71,155,73,Orthodox,"Oct 17, 1985",11,4,0
2697,Michael Morales,72,170,79,Orthodox,"Jun 24, 1999",19,0,0
2698,Sarah Moras,67,135,67,Orthodox,"Apr 30, 1988",6,8,0
2699,Christian Morecraft,78,260,81,Orthodox,"Sep 08, 1986",8,3,0
2700,Joe Moreira,71,195,0,Southpaw,"Jul 03, 1961",2,2,0
2701,Richardson Moreira,74,185,0,Orthodox,"Mar 31, 1984",7,4,0
2702,Gisele Moreira,66,135,0,Orthodox,"Jan 14, 1981",8,3,0
2703,Vinicius Moreira,76,205,76,Orthodox,"Feb 28, 1989",9,5,0
2704,Jesse Moreng,67,145,0,Orthodox,"Nov 09, 1979",9,1,0
2705,Brandon Moreno,67,125,70,Orthodox,"Dec 07, 1993",23,9,2
2706,Mike Moreno,72,185,0,N/A,"Jan 01, 1900",6,5,0
2707,Dan Moret,72,155,73,Southpaw,"Nov 21, 1986",13,6,0
2708,Sammy Morgan,70,170,0,Orthodox,"Sep 28, 1981",18,12,0
2709,Peggy Morgan,73,135,0,N/A,"Dec 16, 1979",4,4,0
2710,Alexander Morgan,70,145,71,Orthodox,"May 14, 1991",11,5,0
2711,Alex Morono,71,170,72,Orthodox,"Aug 16, 1990",24,13,0
2712,Maryna Moroz,67,125,67,Orthodox,"Sep 08, 1991",11,6,0
2713,Sergey Morozov,66,135,67,Orthodox,"Jun 14, 1989",19,5,0
2714,Brad Morris,74,205,0,Orthodox,"Nov 01, 1979",10,6,0
2715,Scott Morris,70,210,0,Orthodox,"Jan 01, 1900",2,1,0
2716,Anthony Morrison,67,145,0,Orthodox,"Mar 29, 1984",20,12,0
2717,Jack Morrison,71,205,0,N/A,"Jan 01, 1900",0,3,0
2718,Harry Moskowitz,77,275,0,Orthodox,"Jan 01, 1900",6,12,0
2719,Carlos Mota,64,125,69,Orthodox,"Apr 15, 1995",8,2,0
2720,Miki Motono,62,115,63,Southpaw,"May 18, 1994",8,5,0
2721,Juan Mott,72,190,0,Switch,"Dec 07, 1965",3,4,0
2722,Nikolas Motta,69,155,70,Orthodox,"Feb 08, 1993",15,6,0
2723,Flavio Luiz Moura,71,183,0,Open Stance,"Jan 26, 1976",19,7,0
2724,Eduarda Moura,66,125,67,Orthodox,"Feb 28, 1994",12,2,0
2725,Gegard Mousasi,74,185,76,Orthodox,"Aug 01, 1985",42,6,2
2726,Kris Moutinho,67,135,68,Southpaw,"Aug 09, 1992",14,7,0
2727,Kin Moy,65,135,0,N/A,"Jan 01, 1900",8,3,0
2728,Jamie Moyle,61,115,65,Orthodox,"Mar 17, 1989",4,3,0
2729,Askar Mozharov,75,205,74,Orthodox,"Oct 26, 1994",19,13,0
2730,Garrett Mueller,69,135,0,N/A,"Jan 29, 1989",3,3,0
2731,Lauren Mueller,65,125,67,Orthodox,"Nov 15, 1991",5,3,0
2732,Belal Muhammad,71,170,72,Orthodox,"Jul 09, 1988",24,5,0
2733,Fazlo Mulabitinovic,0,135,0,N/A,"Jan 01, 1900",4,2,0
2734,Quinn Mulhern,75,155,0,Orthodox,"Sep 20, 1984",18,4,0
2735,James Mulheron,70,243,73,Orthodox,"Feb 20, 1988",11,2,0
2736,Jamie Mullarkey,72,155,74,Orthodox,"Aug 17, 1994",18,9,0
2737,Jim Mullen,73,215,0,Southpaw,"Jan 01, 1900",0,2,0
2738,Melissa Mullins,67,135,68,Orthodox,"Jul 23, 1991",7,2,0
2739,Ananias Mulumba,65,145,70,Switch,"Sep 18, 1998",9,3,0
2740,Pedro Munhoz,66,135,65,Orthodox,"Sep 07, 1986",20,10,0
2741,Andre Muniz,73,185,78,Southpaw,"Feb 17, 1990",24,8,0
2742,Mark Munoz,72,185,71,Orthodox,"Feb 09, 1978",14,6,0
2743,Alexander Munoz,69,155,72,Switch,"Feb 27, 1990",7,2,0
2744,Johnny Munoz,69,135,71,Orthodox,"Feb 16, 1993",12,4,0
2745,Andy Murad,69,185,0,N/A,"Jan 01, 1900",15,2,0
2746,Olivier Murad,70,145,72,Southpaw,"Dec 21, 1993",6,0,0
2747,Makhmud Muradov,74,185,75,Orthodox,"Feb 08, 1990",26,8,0
2748,Kazunari Murakami,73,220,0,Orthodox,"Nov 29, 1973",5,5,0
2749,Ryuichi Murata,68,183,0,Orthodox,"Aug 27, 1976",8,3,1
2750,Kanako Murata,61,115,62,Orthodox,"Aug 10, 1993",12,3,0
2751,Ailiya Muratbek,0,155,0,N/A,"Jan 01, 1900",9,2,0
2752,Vince Murdock,66,145,64,Orthodox,"Mar 21, 1991",12,4,0
2753,Samandar Murodov,73,170,75,Orthodox,"Aug 28, 1999",11,0,0
2754,Tom Murphy,74,227,0,Southpaw,"Nov 19, 1974",8,0,0
2755,Ian Murphy,73,185,0,Orthodox,"Jun 14, 1985",1,1,0
2756,Jon Murphy,75,260,0,Orthodox,"Aug 09, 1977",6,4,0
2757,Lauren Murphy,65,125,67,Orthodox,"Jul 27, 1983",16,7,0
2758,Patrick Murphy,72,170,0,N/A,"Jan 01, 1900",5,3,0
2759,Lerone Murphy,69,145,73,Orthodox,"Jul 22, 1991",17,0,1
2760,Lee Murray,75,185,0,Orthodox,"Sep 12, 1977",8,2,1
2761,Jesse Murray,75,205,78,Orthodox,"Jan 26, 1993",8,4,0
2762,Khalid Murtazaliev,72,185,76,Orthodox,"Jul 15, 1993",14,2,0
2763,Azamat Murzakanov,70,205,71,Southpaw,"Apr 12, 1989",16,0,0
2764,Josias Musasa,68,135,74,Southpaw,"Oct 10, 1998",8,2,0
2765,Tofiq Musayev,69,155,69,Orthodox,"Dec 15, 1989",22,6,0
2766,Nicholas Musoke,72,170,75,Orthodox,"Apr 05, 1986",13,5,0
2767,Andre Mussi,75,242,0,Orthodox,"Jan 01, 1900",11,5,0
2768,Magomed Mustafaev,68,155,71,Orthodox,"Aug 02, 1988",14,4,0
2769,Max Mustaki,72,155,0,Orthodox,"Nov 07, 1987",6,3,0
2770,Elvis Mutapcic,72,185,72,Orthodox,"Jul 19, 1986",15,6,1
2771,Fiona Muxlow,64,145,0,N/A,"May 13, 1977",6,3,0
2772,Ho Bae Myeon,71,168,0,Orthodox,"Nov 01, 1986",13,5,1
2773,Katsuhiko Nagata,67,154,0,Southpaw,"Oct 31, 1973",6,7,3
2774,Yuji Nagata,72,225,0,Orthodox,"Apr 24, 1968",0,2,0
2775,Greg Nagy,73,210,0,Orthodox,"Oct 18, 1983",1,3,0
2776,Logan Nail,0,185,0,N/A,"Jun 20, 1989",1,1,0
2777,Muhammad Naimov,69,145,70,Orthodox,"Aug 07, 1994",13,4,0
2778,Yukiya Naito,73,205,0,Orthodox,"Feb 28, 1977",15,6,2
2779,Yura Naito,72,185,74,Orthodox,"Apr 26, 1996",6,1,0
2780,Andrews Nakahara,73,185,0,Orthodox,"Mar 12, 1983",5,4,2
2781,Rin Nakai,61,135,0,Orthodox,"Oct 22, 1986",19,2,1
2782,Kazuhiro Nakamura,71,205,70,Orthodox,"Jul 16, 1979",21,13,0
2783,Keita Nakamura,71,170,73,Southpaw,"May 22, 1984",34,10,2
2784,Daisuke Nakamura,67,154,0,Orthodox,"Jun 10, 1980",28,19,1
2785,Yusaku Nakamura,65,145,0,N/A,"Jun 21, 1986",14,4,1
2786,Rinya Nakamura,67,135,68,Southpaw,"Mar 23, 1995",10,1,0
2787,Keiichiro Nakamura,70,145,70,Southpaw,"Dec 02, 1998",8,1,0
2788,Tokitaka Nakanishi,66,135,66,Orthodox,"Jul 28, 1996",12,4,0
2789,Jutaro Nakao,69,170,0,Southpaw,"Nov 30, 1970",25,19,4
2790,Yoshihiro Nakao,72,220,0,Southpaw,"Jun 25, 1972",9,3,0
2791,Mandel Nallo,72,155,75,Orthodox,"Jul 26, 1989",14,3,0
2792,Yui Chul Nam,69,145,0,Orthodox,"Jul 16, 1981",18,8,1
2793,Tyson Nam,67,125,68,Orthodox,"Oct 06, 1983",21,14,1
2794,Rose Namajunas,65,125,65,Orthodox,"Jun 29, 1992",15,8,0
2795,Yasuhito Namekawa,69,205,0,Orthodox,"Oct 27, 1974",25,16,4
2796,Nad Narimani,68,145,70,Orthodox,"Apr 14, 1987",12,4,0
2797,Roger Narvaez,75,185,0,Southpaw,"Sep 09, 1983",8,3,0
2798,Fabio Nascimento,70,185,0,Orthodox,"Mar 18, 1981",11,6,0
2799,Allan Nascimento,68,125,69,Orthodox,"Sep 11, 1991",22,6,0
2800,Rodrigo Nascimento,74,246,80,Orthodox,"Nov 26, 1992",11,3,0
2801,Bobby Nash,72,170,74,Orthodox,"Mar 26, 1990",8,4,0
2802,Reza Nasri,71,205,0,Orthodox,"Jan 01, 1900",0,1,0
2803,Nasrudin Nasrudinov,72,205,71,Orthodox,"Oct 06, 1991",9,1,0
2804,Pawel Nastula,72,230,0,Southpaw,"Jun 26, 1970",5,6,0
2805,Rafael Natal,72,185,77,Orthodox,"Dec 25, 1982",21,9,1
2806,Kevin Natividad,66,135,70,Orthodox,"Apr 02, 1993",9,4,0
2807,Ismail Naurdiev,70,185,74,Orthodox,"Aug 18, 1996",25,8,0
2808,Danny Navarro,70,155,0,N/A,"May 27, 1983",17,7,0
2809,Marcio Navarro,72,155,0,N/A,"Sep 17, 1978",14,14,0
2810,Tafon Nchukwi,72,185,77,Orthodox,"Oct 14, 1994",6,4,0
2811,Dustin Neace,69,145,69,N/A,"Sep 12, 1986",25,21,1
2812,Josh Neal,72,185,0,N/A,"Jan 01, 1900",5,11,0
2813,Joe Neal,66,135,0,N/A,"Jul 29, 1986",6,2,0
2814,Geoff Neal,71,170,75,Southpaw,"Aug 28, 1990",16,8,0
2815,Stanislav Nedkov,71,205,71,Orthodox,"Dec 09, 1981",12,2,0
2816,Josh Neer,71,170,72,Orthodox,"Mar 24, 1983",36,16,1
2817,Nicolae Negumereanu,72,205,78,Orthodox,"Sep 04, 1994",13,2,0
2818,Steve Nelmark,72,240,0,Orthodox,"Jan 01, 1900",2,1,0
2819,Shane Nelson,69,155,70,Southpaw,"Nov 29, 1984",16,7,0
2820,Roy Nelson,72,263,73,Orthodox,"Jun 20, 1976",22,14,0
2821,Gunnar Nelson,71,170,72,Switch,"Jul 28, 1988",19,6,1
2822,Kyle Nelson,71,155,71,Switch,"Apr 20, 1991",17,6,1
2823,Lissette Neri,62,145,0,N/A,"Aug 05, 1987",6,4,0
2824,Mario Neto,72,229,0,Orthodox,"Jan 01, 1900",13,5,0
2825,Antonio Braga Neto,75,185,77,Orthodox,"Oct 29, 1987",9,3,0
2826,Eduardo Neves,74,263,78,Orthodox,"Mar 16, 2000",7,2,0
2827,Julio Cesar Neves Jr.,68,145,0,N/A,"Apr 25, 1994",33,1,0
2828,Nick Newell,70,155,0,Southpaw,"Mar 17, 1986",14,2,0
2829,Journey Newson,65,135,67,Orthodox,"Mar 07, 1989",10,5,0
2830,Jeff Newton,74,205,0,Sideways,"Dec 11, 1966",4,2,0
2831,Carlos Newton,69,170,0,Orthodox,"Aug 17, 1976",16,14,0
2832,Emanuel Newton,73,205,0,N/A,"Jan 02, 1984",26,12,1
2833,Francis Ngannou,76,250,83,Orthodox,"Sep 05, 1986",17,3,0
2834,Nghiem Van Y,67,135,68,Orthodox,"May 15, 1999",6,2,0
2835,Ben Nguyen,65,125,65,Switch,"Aug 03, 1988",16,8,0
2836,Steven Nguyen,71,145,73,Switch,"May 19, 1993",10,2,0
2837,Alex Nicholson,76,185,77,Orthodox,"May 02, 1990",7,4,0
2838,Bo Nickal,73,185,76,Southpaw,"Jan 14, 1996",8,1,0
2839,Mike Nickels,76,205,0,Orthodox,"Dec 13, 1971",9,5,0
2840,Matheus Nicolau,66,125,66,Orthodox,"Jan 06, 1993",19,6,1
2841,Stewart Nicoll,65,125,65,Orthodox,"Apr 11, 1996",8,2,0
2842,Jaimelene Nievera,65,125,0,Orthodox,"Oct 28, 1984",7,4,0
2843,Khomkrit Niimi,62,125,0,N/A,"Jan 01, 1900",6,10,0
2844,Tom Niinimaki,69,145,69,Orthodox,"Jul 25, 1982",22,8,1
2845,Ramsey Nijem,71,155,75,Orthodox,"Apr 01, 1988",9,6,0
2846,Hans Nijman,72,250,0,Switch,"Oct 23, 1959",9,7,0
2847,Fedor Nikolov,0,0,0,N/A,"Jan 01, 1900",0,0,0
2848,Jack Nilson,0,0,0,N/A,"Jan 01, 1900",2,6,0
2849,Mats Nilsson,73,170,0,Orthodox,"Dec 05, 1983",11,4,1
2850,Guangyou Ning,64,145,64,Southpaw,"Dec 15, 1981",5,4,1
2851,Soichi Nishida,71,320,0,Orthodox,"Mar 02, 1967",5,10,1
2852,Yosuke Nishijima,69,205,0,Orthodox,"May 15, 1973",0,5,0
2853,Yamato Nishikawa,67,155,0,Orthodox,"Dec 06, 2002",21,3,6
2854,Akiyo Nishiura,68,139,0,Southpaw,"Aug 08, 1983",13,8,1
2855,Anthony Njokuani,73,155,75,Orthodox,"Mar 01, 1980",16,12,0
2856,Chidi Njokuani,75,170,80,Orthodox,"Dec 31, 1988",25,12,0
2857,Derrick Noble,69,170,0,Southpaw,"Aug 14, 1978",27,15,1
2858,Kyle Noblitt,74,243,0,N/A,"Dec 26, 1989",11,2,0
2859,Pedro Nobre,65,135,0,N/A,"Feb 13, 1986",18,4,2
2860,Jacob Noe,0,205,0,N/A,"Jul 29, 1980",3,11,0
2861,Antonio Rodrigo Nogueira,75,240,77,Orthodox,"Jun 02, 1976",34,10,1
2862,Rogerio Nogueira,74,205,75,Southpaw,"Jun 02, 1976",23,10,0
2863,Alexandre Franca Nogueira,67,145,0,Orthodox,"Jan 15, 1978",18,6,3
2864,Talita Nogueira,70,145,0,N/A,"Oct 13, 1985",6,0,0
2865,Kyle Noke,73,170,76,Southpaw,"Mar 18, 1980",22,10,1
2866,Tom Nolan,75,155,73,Southpaw,"Mar 08, 2000",10,1,0
2867,Eric Nolan,74,185,74,Orthodox,"Sep 13, 1997",8,4,0
2868,Nick Nolte,72,170,0,N/A,"Mar 04, 1981",5,4,0
2869,KJ Noons,70,155,70,Orthodox,"Dec 07, 1982",13,9,0
2870,Sage Northcutt,72,170,71,Orthodox,"Mar 01, 1996",11,2,0
2871,Jan Nortje,73,310,0,Southpaw,"Apr 11, 1975",2,6,0
2872,Scott Norton,70,170,0,Orthodox,"Mar 15, 1973",7,1,0
2873,Shohei Nose,66,135,68,Switch,"Oct 19, 1997",12,5,2
2874,Jonatas Novaes,71,170,0,N/A,"Mar 02, 1981",13,5,0
2875,Jason Novelli,72,155,0,Orthodox,"Jun 08, 1979",11,3,1
2876,Phillipe Nover,69,145,72,Orthodox,"Feb 03, 1984",11,8,1
2877,Shayilan Nuerdanbieke,68,145,69,Orthodox,"May 04, 1994",39,12,0
2878,Azamat Nuftillaev,72,234,77,Orthodox,"Jan 01, 1994",13,2,1
2879,Diego Nunes,66,145,67,Orthodox,"Nov 30, 1982",19,7,0
2880,Amanda Nunes,68,135,69,Orthodox,"May 30, 1988",23,5,0
2881,Nina Nunes,65,125,64,Orthodox,"Dec 03, 1985",11,7,0
2882,Istela Nunes,64,115,66,Orthodox,"Jul 23, 1992",6,6,0
2883,Josiane Nunes,62,135,67,Southpaw,"Dec 23, 1993",10,4,0
2884,Diyar Nurgozhay,74,205,74,Southpaw,"Apr 22, 1997",10,2,0
2885,Khabib Nurmagomedov,70,155,70,Orthodox,"Sep 20, 1988",29,0,0
2886,Said Nurmagomedov,68,135,70,Orthodox,"Apr 05, 1992",18,5,0
2887,Abubakar Nurmagomedov,71,170,72,Orthodox,"Nov 13, 1989",17,4,1
2888,Umar Nurmagomedov,68,135,69,Orthodox,"Jan 03, 1996",20,1,0
2889,Adilet Nurmatov,0,155,0,N/A,"Aug 02, 1997",13,2,0
2890,Kennedy Nzechukwu,77,236,83,Southpaw,"Jun 13, 1992",14,6,1
2891,Jake O'Brien,75,205,76,Orthodox,"Sep 25, 1984",15,4,0
2892,TJ O'Brien,74,155,0,Orthodox,"Jan 01, 1987",20,8,0
2893,Sean O'Connell,73,205,74,Orthodox,"Sep 02, 1983",17,9,0
2894,Dan O'Connor,64,115,0,N/A,"Nov 17, 1982",6,6,0
2895,Sean O'Haire,77,270,0,Orthodox,"Feb 25, 1971",4,2,0
2896,Sean O'Malley,71,135,72,Switch,"Oct 24, 1994",19,3,0
2897,Jeremiah O'Neal,68,260,0,N/A,"Oct 25, 1977",13,25,0
2898,Chuck O'Neil,74,170,0,N/A,"Sep 22, 1985",17,9,0
2899,Casey O'Neill,66,125,69,Orthodox,"Oct 07, 1997",10,2,0
2900,Brendan O'Reilly,67,170,69,Orthodox,"Jun 24, 1987",6,3,0
2901,Takahiro Oba,68,200,0,Southpaw,"Aug 14, 1976",5,7,1
2902,Nobuhiro Obiya,68,145,0,Orthodox,"Jan 15, 1981",12,5,1
2903,Jose Ochoa,67,125,67,Southpaw,"Dec 31, 2000",8,2,0
2904,Christian Ocon,68,135,69,Orthodox,"Feb 05, 1996",2,1,0
2905,Richard Odoms,77,265,0,Orthodox,"May 08, 1975",13,3,0
2906,Volkan Oezdemir,74,205,75,Orthodox,"Sep 19, 1989",21,8,0
2907,Kaan Ofli,67,145,66,Orthodox,"Jun 19, 1993",14,4,1
2908,Naoya Ogawa,76,255,0,Orthodox,"Mar 31, 1968",7,2,0
2909,Trey Ogden,71,155,72,Orthodox,"Nov 14, 1989",18,7,0
2910,Andy Ogle,68,145,69,Orthodox,"Feb 16, 1989",9,6,0
2911,Ho Taek Oh,0,155,0,N/A,"Jul 20, 1993",7,2,1
2912,Michiyoshi Ohara,70,205,0,Orthodox,"Nov 15, 1967",0,2,0
2913,Koji Oishi,68,170,0,Orthodox,"May 31, 1977",25,10,10
2914,Takayuki Okada,73,290,0,Orthodox,"May 08, 1973",3,3,2
2915,Yushin Okami,74,170,75,Southpaw,"Jul 21, 1981",34,12,0
2916,JJ Okanovich,71,155,76,Orthodox,"Nov 04, 1990",7,1,0
2917,Bolaji Oki,70,155,73,Orthodox,"Nov 15, 1995",10,3,0
2918,Kazuki Okubo,71,175,0,Orthodox,"Jun 30, 1979",7,9,0
2919,Masakatsu Okuda,0,0,0,N/A,"Jan 16, 1976",8,5,0
2920,Aleksei Oleinik,74,240,80,Orthodox,"Jun 20, 1977",60,17,1
2921,Michal Oleksiejczuk,72,185,74,Southpaw,"Feb 22, 1995",22,9,0
2922,Cezary Oleksiejczuk,75,185,75,Southpaw,"Jan 06, 2000",17,3,0
2923,Rafaello Oliveira,68,155,71,Orthodox,"Jan 26, 1982",17,8,0
2924,Charles Oliveira,70,155,74,Orthodox,"Oct 17, 1989",36,11,0
2925,Jorge Oliveira,73,205,0,N/A,"Jan 01, 1900",5,3,1
2926,Ednaldo Oliveira,77,205,0,Orthodox,"Feb 19, 1984",17,3,1
2927,Alex Oliveira,71,170,76,Orthodox,"Feb 21, 1988",22,12,1
2928,Maria Oliveira,66,115,69,Orthodox,"Dec 12, 1996",13,7,0
2929,Bruno Oliveira,76,205,80,Orthodox,"May 02, 1984",8,2,0
2930,Saimon Oliveira,64,135,72,Orthodox,"Apr 21, 1991",18,7,0
2931,Vinicius Oliveira,69,135,70,Switch,"Nov 30, 1995",23,4,0
2932,Ravena Oliveira,65,115,65,Orthodox,"Feb 20, 1997",7,3,1
2933,Michael Oliveira,73,170,78,Orthodox,"Jan 21, 1998",9,0,0
2934,Wendell Oliveira Marques,70,170,0,Orthodox,"Jun 01, 1983",29,10,0
2935,Felipe Olivieri,69,155,0,Orthodox,"Apr 12, 1985",14,5,0
2936,Andy Ologun,72,154,0,Orthodox,"Jun 12, 1983",3,1,0
2937,Shana Olsen,67,145,0,N/A,"Dec 17, 1980",5,2,0
2938,Casey Olson,67,145,0,Orthodox,"Jan 01, 1900",14,5,0
2939,Dennis Olson,72,170,0,N/A,"Jan 01, 1900",14,11,0
2940,Cameron Olson,73,205,75,Orthodox,"Nov 22, 1989",7,3,0
2941,Gadzhi Omargadzhiev,73,170,71,Switch,"Feb 24, 1993",13,2,0
2942,Alan Omer,70,145,0,Orthodox,"Sep 14, 1988",20,5,0
2943,Daniel Omielanczuk,72,247,74,Southpaw,"Aug 31, 1982",19,8,1
2944,Michihiro Omigawa,66,145,68,Orthodox,"Dec 19, 1975",17,14,1
2945,David Onama,71,145,74,Orthodox,"Jun 07, 1994",14,3,0
2946,Charlie Ontiveros,74,155,74,Switch,"Jul 04, 1991",11,9,0
2947,Chibwikem Onyenegecha,75,185,0,Orthodox,"Apr 18, 1994",5,0,0
